id,type,wait_time,exec_time
2787,4096-8192,9690461800.0,451714652.95629823
2835,4096-8192,8736194300.0,451714652.95629823
3251,512-128,406611800.0,8081.408376963351
3255,512-128,326611800.0,8081.408376963351
3254,512-2048,348369500.0,1765774.8691099477
3271,512-4096,13637500.0,7028298.4293193715
3268,512-8192,94664500.0,28052670.157068063
3270,512-8192,56422200.0,28052670.157068063
3261,256-256,237440300.0,18064.642335766424
3250,256-1024,457681300.0,259054.01459854015
3256,256-2048,338441000.0,1018715.3284671532
3253,256-4096,401458200.0,4035970.802919708
3258,256-4096,301476300.0,4035970.802919708
3266,256-8192,153758300.0,16076905.109489052
3265,2048-128,174811900.0,53532.0
3262,2048-256,234966800.0,208440.0
3272,2048-1024,38032000.0,3271200.0
3273,2048-2048,27958800.0,13044000.0
3264,1024-512,209351000.0,340165.5172413793
3260,1024-1024,290356600.0,1345724.1379310344
3263,1024-1024,230356600.0,1345724.1379310344
3274,1024-1024,10642700.0,1345724.1379310344
3252,1024-8192,535712500.0,85355862.06896552
3259,1024-8192,395712500.0,85355862.06896552
3269,1024-8192,196052700.0,85355862.06896552
3249,4096-512,598847100.0,1794325.1928020567
3257,4096-512,438847100.0,1794325.1928020567
3277,4096-1024,45851400.0,7112075.835475579
2899,4096-8192,8059285500.0,451714652.95629823
2959,4096-8192,6864322800.0,451714652.95629823
3280,2048-128,437657300.0,53532.0
3283,2048-128,377657300.0,53532.0
3293,2048-256,177865800.0,208440.0
3290,2048-512,238480300.0,822960.0
3276,2048-1024,522099400.0,3271200.0
3289,2048-1024,261751500.0,3271200.0
3297,2048-1024,104408200.0,3271200.0
3279,2048-8192,670913500.0,208200000.0
3287,2048-8192,512608200.0,208200000.0
3307,256-128,113094300.0,5276.14598540146
3308,256-256,93107100.0,18064.642335766424
3311,256-512,33156000.0,66999.70802919708
3296,256-1024,333867300.0,259054.01459854015
3309,256-1024,73353400.0,259054.01459854015
3292,256-2048,414645100.0,1018715.3284671532
3304,256-2048,174174800.0,1018715.3284671532
3278,256-4096,698865700.0,4035970.802919708
3312,256-4096,17389400.0,4035970.802919708
3313,256-512,0.0,66999.70802919708
3288,256-8192,510722100.0,16076905.109489052
3310,512-256,71232600.0,29671.675392670157
3298,512-512,311835900.0,113754.03141361257
3300,512-1024,272168200.0,446058.6387434555
3306,512-1024,151678700.0,446058.6387434555
3303,512-2048,213082500.0,1765774.8691099477
3275,512-4096,780158900.0,7028298.4293193715
3285,512-8192,600250600.0,28052670.157068063
3299,512-8192,321654400.0,28052670.157068063
3301,1024-256,282741300.0,86862.75862068965
3282,1024-2048,668009800.0,5355379.310344827
3284,1024-2048,628009800.0,5355379.310344827
3281,1024-4096,704113100.0,21371724.137931034
3294,4096-128,445231600.0,118402.44215938303
3286,4096-256,605569900.0,456702.44215938303
3305,4096-512,226506800.0,1794325.1928020567
3316,4096-1024,12061200.0,7112075.835475579
3295,4096-2048,455354100.0,28328084.832904886
3319,4096-128,0.0,118402.44215938303
3318,4096-1024,27112100.0,7112075.835475579
2970,4096-8192,7391764100.0,451714652.95629823
3021,4096-8192,6426489000.0,451714652.95629823
3321,256-256,419621800.0,18064.642335766424
3314,256-1024,560943500.0,259054.01459854015
3320,256-1024,439862800.0,259054.01459854015
3339,256-1024,59862800.0,259054.01459854015
3315,256-2048,541717200.0,1018715.3284671532
3329,256-2048,260881600.0,1018715.3284671532
3341,256-2048,20862100.0,1018715.3284671532
3333,256-8192,195939800.0,16076905.109489052
3338,512-256,96969500.0,29671.675392670157
3342,512-256,16949700.0,29671.675392670157
3328,512-512,297053600.0,113754.03141361257
3336,512-2048,138735300.0,1765774.8691099477
3337,512-2048,118735300.0,1765774.8691099477
3326,512-4096,344081900.0,7028298.4293193715
3327,512-8192,346788000.0,28052670.157068063
3323,2048-128,427841600.0,53532.0
3322,2048-256,447996500.0,208440.0
3332,2048-256,248050100.0,208440.0
3335,2048-512,188819500.0,822960.0
3331,2048-2048,281094100.0,13044000.0
3334,4096-128,222212600.0,118402.44215938303
3330,4096-512,303888500.0,1794325.1928020567
3343,4096-512,43980700.0,1794325.1928020567
3324,4096-4096,536932300.0,113043766.06683806
3109,4096-8192,5181064300.0,451714652.95629823
3362,256-128,115683700.0,5276.14598540146
3352,256-512,315745400.0,66999.70802919708
3344,256-1024,476947900.0,259054.01459854015
3345,256-1024,456940300.0,259054.01459854015
3347,256-1024,416868100.0,259054.01459854015
3359,256-2048,176764200.0,1018715.3284671532
3364,256-8192,92014500.0,16076905.109489052
3353,1024-128,313037400.0,22852.41379310345
3340,1024-1024,575384100.0,1345724.1379310344
3365,1024-1024,74360300.0,1345724.1379310344
3360,512-256,175390000.0,29671.675392670157
3368,512-512,15398900.0,113754.03141361257
3356,512-2048,257126100.0,1765774.8691099477
3354,512-4096,302418300.0,7028298.4293193715
3361,512-8192,183526800.0,28052670.157068063
3363,512-8192,145178800.0,28052670.157068063
3366,4096-128,86297300.0,118402.44215938303
3355,4096-256,306635600.0,456702.44215938303
3351,4096-512,388091700.0,1794325.1928020567
3349,4096-1024,434673000.0,7112075.835475579
3350,4096-2048,437345100.0,28328084.832904886
3358,4096-4096,366791500.0,113043766.06683806
3373,1024-128,67583600.0,22852.41379310345
3371,512-256,108685400.0,29671.675392670157
3370,512-1024,129181200.0,446058.6387434555
3374,2048-128,50083300.0,53532.0
3357,2048-256,390469000.0,208440.0
3367,2048-256,190522600.0,208440.0
3369,2048-512,151214900.0,822960.0
3372,2048-512,91114800.0,822960.0
3375,2048-512,31884200.0,822960.0
3376,2048-512,11937800.0,822960.0
3346,2048-1024,616311500.0,3271200.0
3348,2048-1024,576365100.0,3271200.0
3114,4096-8192,5714540400.0,451714652.95629823
3177,4096-8192,4452911400.0,451714652.95629823
3389,256-256,208621700.0,18064.642335766424
3382,256-8192,364680600.0,16076905.109489052
3381,512-256,385710300.0,29671.675392670157
3378,512-512,445794400.0,113754.03141361257
3383,512-512,345794400.0,113754.03141361257
3398,512-512,45824100.0,113754.03141361257
3379,512-2048,427560200.0,1765774.8691099477
3393,512-2048,147560200.0,1765774.8691099477
3391,2048-128,188613800.0,53532.0
3384,2048-256,328768700.0,208440.0
3387,2048-256,268822300.0,208440.0
3388,2048-256,248977200.0,208440.0
3395,2048-256,109030800.0,208440.0
3390,2048-4096,261069200.0,52092000.0
3399,2048-8192,237230800.0,208200000.0
3403,256-256,158207100.0,18064.642335766424
3406,2048-128,99122300.0,53532.0
3405,2048-256,119277200.0,208440.0
3404,2048-2048,152166300.0,13044000.0
3402,2048-8192,387615600.0,208200000.0
3416,256-128,108205200.0,5276.14598540146
3420,512-256,29234900.0,29671.675392670157
3421,512-512,9319000.0,113754.03141361257
3415,512-2048,130971000.0,1765774.8691099477
3419,512-2048,51000700.0,1765774.8691099477
3409,512-8192,277649000.0,28052670.157068063
3417,512-8192,119023700.0,28052670.157068063
3410,4096-128,260419500.0,118402.44215938303
3414,4096-128,180142200.0,118402.44215938303
3377,4096-512,922394100.0,1794325.1928020567
3392,4096-512,622394100.0,1794325.1928020567
3400,4096-512,464185800.0,1794325.1928020567
3413,4096-512,203731000.0,1794325.1928020567
3394,4096-1024,591300600.0,7112075.835475579
3246,4096-8192,4000354600.0,451714652.95629823
3432,1024-128,275514500.0,22852.41379310345
3440,1024-128,115514500.0,22852.41379310345
3445,1024-128,15514500.0,22852.41379310345
3396,1024-512,997266300.0,340165.5172413793
3401,1024-512,897224500.0,340165.5172413793
3411,1024-512,696997900.0,340165.5172413793
3408,1024-1024,758431900.0,1345724.1379310344
3425,1024-1024,417200500.0,1345724.1379310344
3437,1024-1024,177200500.0,1345724.1379310344
3439,1024-2048,142555900.0,5355379.310344827
3446,1024-256,2641200.0,86862.75862068965
3386,1024-8192,1283968000.0,85355862.06896552
3441,1024-8192,182556400.0,85355862.06896552
3444,1024-8192,127998700.0,85355862.06896552
3450,256-128,8950200.0,5276.14598540146
3442,256-512,169065700.0,66999.70802919708
3430,512-256,410095400.0,29671.675392670157
3433,512-256,350095400.0,29671.675392670157
3438,512-1024,250511800.0,446058.6387434555
3427,512-2048,471861200.0,1765774.8691099477
3428,512-2048,451861200.0,1765774.8691099477
3423,512-4096,558482500.0,7028298.4293193715
3443,4096-128,158658600.0,118402.44215938303
3426,4096-512,500334500.0,1794325.1928020567
3434,4096-512,340453000.0,1794325.1928020567
3436,4096-1024,307446600.0,7112075.835475579
3424,4096-2048,568781100.0,28328084.832904886
3452,4096-128,8842000.0,118402.44215938303
3267,4096-8192,4144925500.0,451714652.95629823
3291,4096-8192,3685308300.0,451714652.95629823
3473,512-128,40611800.0,8081.408376963351
3460,512-256,300633400.0,29671.675392670157
3462,512-256,260633400.0,29671.675392670157
3461,512-1024,281057900.0,446058.6387434555
3466,512-1024,181079500.0,446058.6387434555
3464,512-2048,222399200.0,1765774.8691099477
3454,512-8192,449110600.0,28052670.157068063
3458,256-256,370128700.0,18064.642335766424
3456,256-2048,411129400.0,1018715.3284671532
3457,256-2048,391129400.0,1018715.3284671532
3451,256-4096,515102600.0,4035970.802919708
3453,1024-256,475233500.0,86862.75862068965
3459,1024-512,355486800.0,340165.5172413793
3447,1024-1024,597449200.0,1345724.1379310344
3471,1024-4096,136605300.0,21371724.137931034
3475,1024-4096,56796800.0,21371724.137931034
3448,1024-8192,662805100.0,85355862.06896552
3477,512-128,82753000.0,8081.408376963351
3479,512-128,42686800.0,8081.408376963351
3476,512-8192,130830800.0,28052670.157068063
3481,256-256,31749500.0,18064.642335766424
3418,2048-256,1295092300.0,208440.0
3435,2048-256,954138200.0,208440.0
3429,2048-512,1074961200.0,822960.0
3455,2048-512,553950600.0,822960.0
3412,2048-1024,1419186500.0,3271200.0
3431,2048-1024,1038232400.0,3271200.0
3463,2048-4096,449313800.0,52092000.0
3407,2048-8192,1727663800.0,208200000.0
3483,256-128,206094200.0,5276.14598540146
3491,256-128,46002300.0,5276.14598540146
3486,256-256,146015100.0,18064.642335766424
3484,512-128,187115100.0,8081.408376963351
3485,4096-128,168233600.0,118402.44215938303
3493,4096-128,8141700.0,118402.44215938303
3468,4096-256,509023300.0,456702.44215938303
3469,4096-256,489023300.0,456702.44215938303
3465,4096-1024,576135400.0,7112075.835475579
3474,4096-1024,396073700.0,7112075.835475579
3490,1024-1024,78056400.0,1345724.1379310344
3482,1024-4096,258239800.0,21371724.137931034
3487,1024-8192,222066500.0,85355862.06896552
3488,1024-8192,203412300.0,85355862.06896552
3497,2048-128,24372500.0,53532.0
3494,2048-2048,97388900.0,13044000.0
3489,2048-4096,236557900.0,52092000.0
3499,512-128,37398700.0,8081.408376963351
3495,256-2048,119491400.0,1018715.3284671532
3498,1024-2048,65846800.0,5355379.310344827
3478,4096-1024,474307500.0,7112075.835475579
3496,4096-2048,135174900.0,28328084.832904886
3467,4096-4096,807520900.0,113043766.06683806
3472,4096-4096,728736900.0,113043766.06683806
3449,2048-8192,1398893700.0,208200000.0
3480,2048-8192,777767300.0,208200000.0
3302,4096-8192,4796354900.0,451714652.95629823
3317,4096-8192,4495663200.0,451714652.95629823
3325,4096-8192,4786382700.0,451714652.95629823
3380,4096-8192,3684788500.0,451714652.95629823
3385,4096-8192,4036503200.0,451714652.95629823
3397,4096-8192,3796503200.0,451714652.95629823
3422,4096-8192,3747748700.0,451714652.95629823
3470,4096-8192,2785795700.0,451714652.95629823
